,code,nameTh,nameEn,cc,aa,tt
9236,86071000,เขาทะลุ,Khao Thalu,86,07,10
9237,86071100,เขาค่าย,Khao Khai,86,07,11
9238,86080000,ทุ่งตะโก,Thung Tako,86,08,00
9239,86080100,ปากตะโก,Pak Tako,86,08,01
9240,86080200,ทุ่งตะไคร,Thung Takhrai,86,08,02
9241,86080300,ตะโก,Tako,86,08,03
9242,86080400,ช่องไม้แก้ว,Chong Mai Kaeo,86,08,04
9243,90000000,สงขลา,Songkhla,90,00,00
9244,90010000,เมืองสงขลา,Mueang Songkhla,90,01,00
9245,90010100,บ่อยาง,Bo Yang,90,01,01
9246,90010200,เขารูปช้าง,Khao Rup Chang,90,01,02
9247,90010300,เกาะแต้ว,Ko Taeo,90,01,03
9248,90010400,พะวง,Pha Wong,90,01,04
9249,90010500,ทุ่งหวัง,Thung Wang,90,01,05
9250,90010600,เกาะยอ,Ko Yo,90,01,06
9274,90020000,สทิงพระ,Sathing Phra,90,02,00
9275,90020100,จะทิ้งพระ,Chathing Phra,90,02,01
9276,90020200,กระดังงา,Kradang-nga,90,02,02
9277,90020300,สนามชัย,Sanam Chai,90,02,03
9278,90020400,ดีหลวง,Di Luang,90,02,04
9279,90020500,ชุมพล,Chumphon,90,02,05
9280,90020600,คลองรี,Khlong Ri,90,02,06
9281,90020700,คูขุด,Khu Khut,90,02,07
9282,90020800,ท่าหิน,Tha Hin,90,02,08
9283,90020900,วัดจันทร์,Wat Chan,90,02,09
9284,90021000,บ่อแดง,Bo Daeng,90,02,10
9285,90021100,บ่อดาน,Bo Dan,90,02,11
9286,90030000,จะนะ,Chana,90,03,00
9287,90030100,บ้านนา,Ban Na,90,03,01
9288,90030200,ป่าชิง,Pa Ching,90,03,02
9289,90030300,สะพานไม้แก่น,Saphan Mai Kaen,90,03,03
9290,90030400,สะกอม,Sakom,90,03,04
9291,90030500,นาหว้า,Na Wa,90,03,05
9292,90030600,นาทับ,Na Thap,90,03,06
9293,90030700,น้ำขาว,Nam Khao,90,03,07
9294,90030800,ขุนตัดหวาย,Khun Tat Wai,90,03,08
9295,90030900,ท่าหมอไทร,Tha Mo Sai,90,03,09
9296,90031000,จะโหนง,Chanong,90,03,10
9297,90031100,คู,Khu,90,03,11
9298,90031200,แค,Khae,90,03,12
9299,90031300,คลองเปียะ,Khlong Pia,90,03,13
9300,90031400,ตลิ่งชัน,Taling Chan,90,03,14
9301,90040000,นาทวี,Na Thawi,90,04,00
9302,90040100,นาทวี,Na Thawi,90,04,01
9303,90040200,ฉาง,Chang,90,04,02
9304,90040300,นาหมอศรี,Na Mo Si,90,04,03
9305,90040400,คลองทราย,Khlong Sai,90,04,04
9306,90040500,ปลักหนู,Plak Nu,90,04,05
9307,90040600,ท่าประดู่,Tha Pradu,90,04,06
9308,90040700,สะท้อน,Sathon,90,04,07
9309,90040800,ทับช้าง,Thap Chang,90,04,08
9310,90040900,ประกอบ,Prakop,90,04,09
9311,90041000,คลองกวาง,Khlong Kwang,90,04,10
9312,90050000,เทพา,Thepha,90,05,00
9313,90050100,เทพา,Thepha,90,05,01
9314,90050200,ปากบาง,Pak Bang,90,05,02
9315,90050300,เกาะสะบ้า,Ko Saba,90,05,03
9316,90050400,ลำไพล,Lam Phlai,90,05,04
9317,90050500,ท่าม่วง,Tha Muang,90,05,05
9318,90050600,วังใหญ่,Wang Yai,90,05,06
9319,90050700,สะกอม,Sakom,90,05,07
9320,90060000,สะบ้าย้อย,Saba Yoi,90,06,00
9321,90060100,สะบ้าย้อย,Saba Yoi,90,06,01
9322,90060200,ทุ่งพอ,Thung Pho,90,06,02
9323,90060300,เปียน,Pian,90,06,03
9324,90060400,บ้านโหนด,Ban Not,90,06,04
9325,90060500,จะแหน,Chanae,90,06,05
9326,90060600,คูหา,Khuha,90,06,06
9327,90060700,เขาแดง,Khao Daeng,90,06,07
9328,90060800,บาโหย,Ba Hoi,90,06,08
9329,90060900,ธารคีรี,Than Khiri,90,06,09
9330,90070000,ระโนด,Ranot,90,07,00
9331,90070100,ระโนด,Ranot,90,07,01
9332,90070200,คลองแดน,Khlong Daen,90,07,02
9333,90070300,ตะเครียะ,Takhria,90,07,03
9334,90070400,ท่าบอน,Tha Bon,90,07,04
9335,90070500,บ้านใหม่,Ban Mai,90,07,05
9336,90070600,บ่อตรุ,Bo Tru,90,07,06
9337,90070700,ปากแตระ,Pak Trae,90,07,07
9338,90070800,พังยาง,Phang Yang,90,07,08
9339,90070900,ระวะ,Rawa,90,07,09
9340,90071000,วัดสน,Wat Son,90,07,10
9341,90071100,บ้านขาว,Ban Khao,90,07,11
9342,90071200,แดนสงวน,Daen Sa-nguan,90,07,12
9346,90080000,กระแสสินธุ์,Krasae Sin,90,08,00
9347,90080100,เกาะใหญ่,Ko Yai,90,08,01
9348,90080200,โรง,Rong,90,08,02
9349,90080300,เชิงแส,Choeng Sae,90,08,03
9350,90080400,กระแสสินธุ์,Krasae Sin,90,08,04
9351,90090000,รัตภูมิ,Rattaphum,90,09,00
9352,90090100,กำแพงเพชร,Kamphaeng Phet,90,09,01
9353,90090200,ท่าชะมวง,Tha Chamuang,90,09,02
9354,90090300,คูหาใต้,Khuha Tai,90,09,03
9355,90090400,ควนรู,Khuan Ru,90,09,04
9360,90090900,เขาพระ,Khao Phra,90,09,09
9365,90100000,สะเดา,Sadao,90,10,00
9366,90100100,สะเดา,Sadao,90,10,01
9367,90100200,ปริก,Prik,90,10,02
9368,90100300,พังลา,Phang La,90,10,03
9369,90100400,สำนักแต้ว,Samnak Taeo,90,10,04
9370,90100500,ทุ่งหมอ,Thung Mo,90,10,05
9371,90100600,ท่าโพธิ์,Tha Pho,90,10,06
9372,90100700,ปาดังเบซาร์,Padang Besa,90,10,07
9373,90100800,สำนักขาม,Samnak Kham,90,10,08
9374,90100900,เขามีเกียรติ,Khao Mi Kiat,90,10,09
9375,90110000,หาดใหญ่,Hat Yai,90,11,00
9376,90110100,หาดใหญ่,Hat Yai,90,11,01
9377,90110200,ควนลัง,Khuan Lang,90,11,02
9378,90110300,คูเต่า,Khu Tao,90,11,03
9379,90110400,คอหงส์,Kho Hong,90,11,04
9380,90110500,คลองแห,Khlong Hae,90,11,05
9382,90110700,คลองอู่ตะเภา,Khlong U Taphao,90,11,07
9383,90110800,ฉลุง,Chalung,90,11,08
9386,90111100,ทุ่งใหญ่,Thung Yai,90,11,11
9387,90111200,ทุ่งตำเสา,Thung Tam Sao,90,11,12
9388,90111300,ท่าข้าม,Tha Kham,90,11,13
9389,90111400,น้ำน้อย,Nam Noi,90,11,14
9391,90111600,บ้านพรุ,Ban Phru,90,11,16
9393,90111800,พะตง,Phatong,90,11,18
9406,90120000,นาหม่อม,Na Mom,90,12,00
9407,90120100,นาหม่อม,Na Mom,90,12,01
9408,90120200,พิจิตร,Phichit,90,12,02
9409,90120300,ทุ่งขมิ้น,Thung Khamin,90,12,03
9410,90120400,คลองหรัง,Khlong Rang,90,12,04
9411,90130000,ควนเนียง,Khuan Niang,90,13,00
9412,90130100,รัตภูมิ,Rattaphum,90,13,01
9413,90130200,ควนโส,Khuan So,90,13,02
9414,90130300,ห้วยลึก,Huai Luek,90,13,03
9415,90130400,บางเหรียง,Bang Riang,90,13,04
9416,90140000,บางกล่ำ,Bang Klam,90,14,00
9417,90140100,บางกล่ำ,Bang Klam,90,14,01
9418,90140200,ท่าช้าง,Tha Chang,90,14,02
9419,90140300,แม่ทอม,Mae Thom,90,14,03
9420,90140400,บ้านหาร,Ban Han,90,14,04
9421,90150000,สิงหนคร,Singhanakhon,90,15,00
9422,90150100,ชิงโค,Ching Kho,90,15,01
9423,90150200,สทิงหม้อ,Sathing Mo,90,15,02
9424,90150300,ทำนบ,Thamnop,90,15,03
9425,90150400,รำแดง,Ram Daeng,90,15,04
9426,90150500,วัดขนุน,Wat Khanun,90,15,05
9427,90150600,ชะแล้,Chalae,90,15,06
9428,90150700,ปากรอ,Pak Ro,90,15,07
9429,90150800,ป่าขาด,Pa Khat,90,15,08
9430,90150900,หัวเขา,Hua Khao,90,15,09
9431,90151000,บางเขียด,Bang Khiat,90,15,10
9432,90151100,ม่วงงาม,Muang Ngam,90,15,11
9433,90160000,คลองหอยโข่ง,Khlong Hoi Khong,90,16,00
9434,90160100,คลองหอยโข่ง,Khlong Hoi Khong,90,16,01
9435,90160200,ทุ่งลาน,Thung Lan,90,16,02
9436,90160300,โคกม่วง,Khok Muang,90,16,03
9437,90160400,คลองหลา,Khlong La,90,16,04
9441,91000000,สตูล,Satun,91,00,00
9442,91010000,เมืองสตูล,Mueang Satun,91,01,00
9443,91010100,พิมาน,Phiman,91,01,01
9444,91010200,คลองขุด,Khlong Khut,91,01,02
9445,91010300,ควนขัน,Khuan Khan,91,01,03
9446,91010400,บ้านควน,Ban Khuan,91,01,04
9447,91010500,ฉลุง,Chalung,91,01,05
9448,91010600,เกาะสาหร่าย,Ko Sarai,91,01,06
9449,91010700,ตันหยงโป,Tanyong Po,91,01,07
9450,91010800,เจ๊ะบิลัง,Che Bilang,91,01,08
9451,91010900,ตำมะลัง,Tam Malang,91,01,09
9452,91011000,ปูยู,Puyu,91,01,10
9453,91011100,ควนโพธิ์,Khuan Pho,91,01,11
9454,91011200,เกตรี,Ket Tri,91,01,12
9456,91020000,ควนโดน,Khuan Don,91,02,00
9457,91020100,ควนโดน,Khuan Don,91,02,01
9458,91020200,ควนสตอ,Khuan Sato,91,02,02
9459,91020300,ย่านซื่อ,Yan Sue,91,02,03
9460,91020400,วังประจัน,Wang Prachan,91,02,04
9461,91030000,ควนกาหลง,Khuan Kalong,91,03,00
9462,91030100,ทุ่งนุ้ย,Thung Nui,91,03,01
9463,91030200,ควนกาหลง,Khuan Kalong,91,03,02
9464,91030300,อุใดเจริญ,Udai Charoen,91,03,03
9467,91040000,ท่าแพ,Tha Phae,91,04,00
9468,91040100,ท่าแพ,Tha Phae,91,04,01
9469,91040200,แป-ระ,Paera,91,04,02
9470,91040300,สาคร,Sakhon,91,04,03
9471,91040400,ท่าเรือ,Tha Ruea,91,04,04
9472,91050000,ละงู,La-ngu,91,05,00
9473,91050100,กำแพง,Kamphaeng,91,05,01
9474,91050200,ละงู,La-ngu,91,05,02
9475,91050300,เขาขาว,Khao Khao,91,05,03
9476,91050400,ปากน้ำ,Paknam,91,05,04
9477,91050500,น้ำผุด,Nam Phut,91,05,05
9478,91050600,แหลมสน,Laem Son,91,05,06
9479,91060000,ทุ่งหว้า,Thung Wa,91,06,00
9480,91060100,ทุ่งหว้า,Thung Wa,91,06,01
9481,91060200,นาทอน,Na Thon,91,06,02
9482,91060300,ขอนคลาน,Khon Khlan,91,06,03
9483,91060400,ทุ่งบุหลัง,Thung Bulang,91,06,04
9484,91060500,ป่าแก่บ่อหิน,Pa Kae Bo Hin,91,06,05
9485,91070000,มะนัง,Manang,91,07,00
9486,91070100,ปาล์มพัฒนา,Palm Phatthana,91,07,01
9487,91070200,นิคมพัฒนา,Nikhom Phatthana,91,07,02
9488,92000000,ตรัง,Trang,92,00,00
9489,92010000,เมืองตรัง,Mueang Trang,92,01,00
9490,92010100,ทับเที่ยง,Thap Thiang,92,01,01
9493,92010400,นาพละ,Na Phla,92,01,04
9494,92010500,บ้านควน,Ban Khuan,92,01,05
9495,92010600,นาบินหลา,Na Binla,92,01,06
9496,92010700,ควนปริง,Khuan Pring,92,01,07
9497,92010800,นาโยงใต้,Na Yong Tai,92,01,08
9498,92010900,บางรัก,Bang Rak,92,01,09
9499,92011000,โคกหล่อ,Khok Lo,92,01,10
9502,92011300,นาโต๊ะหมิง,Na To Ming,92,01,13
9503,92011400,หนองตรุด,Nong Trut,92,01,14
9504,92011500,น้ำผุด,Nam Phut,92,01,15
9506,92011700,นาตาล่วง,Na Ta Luang,92,01,17
9507,92011800,บ้านโพธิ์,Ban Pho,92,01,18
9508,92011900,นาท่ามเหนือ,Na Tham Nuea,92,01,19
9509,92012000,นาท่ามใต้,Na Tham Tai,92,01,20
9517,92020000,กันตัง,Kantang,92,02,00
9518,92020100,กันตัง,Kantang,92,02,01
9519,92020200,ควนธานี,Khuan Thani,92,02,02
9520,92020300,บางหมาก,Bang Mak,92,02,03
9521,92020400,บางเป้า,Bang Pao,92,02,04
9522,92020500,วังวน,Wang Won,92,02,05
9523,92020600,กันตังใต้,Kantang Tai,92,02,06
9524,92020700,โคกยาง,Khok Yang,92,02,07
9525,92020800,คลองลุ,Khlong Lu,92,02,08
9526,92020900,ย่านซื่อ,Yan Sue,92,02,09
9527,92021000,บ่อน้ำร้อน,Bo Nam Ron,92,02,10
9528,92021100,บางสัก,Bang Sak,92,02,11
9529,92021200,นาเกลือ,Na Kluea,92,02,12
9530,92021300,เกาะลิบง,Ko Libong,92,02,13
9531,92021400,คลองชีล้อม,Khlong Chi Lom,92,02,14
9532,92030000,ย่านตาขาว,Yan Ta Khao,92,03,00
9533,92030100,ย่านตาขาว,Yan Ta Khao,92,03,01
9534,92030200,หนองบ่อ,Nong Bo,92,03,02
9535,92030300,นาชุมเห็ด,Na Chum Het,92,03,03
9536,92030400,ในควน,Nai Khuan,92,03,04
9537,92030500,โพรงจระเข้,Phrong Chorakhe,92,03,05
9538,92030600,ทุ่งกระบือ,Thung Krabue,92,03,06
9539,92030700,ทุ่งค่าย,Thung Khai,92,03,07
9540,92030800,เกาะเปียะ,Ko Pia,92,03,08
9541,92040000,ปะเหลียน,Palian,92,04,00
9542,92040100,ท่าข้าม,Tha Kham,92,04,01
9543,92040200,ทุ่งยาว,Thung Yao,92,04,02
9544,92040300,ปะเหลียน,Palian,92,04,03
9545,92040400,บางด้วน,Bang Duan,92,04,04
9548,92040700,บ้านนา,Ban Na,92,04,07
9550,92040900,สุโสะ,Suso,92,04,09
9551,92041000,ลิพัง,Liphang,92,04,10
9552,92041100,เกาะสุกร,Ko Sukon,92,04,11
9553,92041200,ท่าพญา,Tha Phaya,92,04,12
9554,92041300,แหลมสอม,Laem Som,92,04,13
9555,92050000,สิเกา,Sikao,92,05,00
9556,92050100,บ่อหิน,Bo Hin,92,05,01
9557,92050200,เขาไม้แก้ว,Khao Mai Kaeo,92,05,02
9558,92050300,กะลาเส,Kalase,92,05,03
9559,92050400,ไม้ฝาด,Mai Fat,92,05,04
9560,92050500,นาเมืองเพชร,Na Mueang Phet,92,05,05
9566,92060000,ห้วยยอด,Huai Yot,92,06,00
9567,92060100,ห้วยยอด,Huai Yot,92,06,01
9568,92060200,หนองช้างแล่น,Nong Chang Laen,92,06,02
9571,92060500,บางดี,Bang Di,92,06,05
9572,92060600,บางกุ้ง,Bang Kung,92,06,06
9573,92060700,เขากอบ,Khao Kop,92,06,07
9574,92060800,เขาขาว,Khao Khao,92,06,08
9575,92060900,เขาปูน,Khao Pun,92,06,09
9576,92061000,ปากแจ่ม,Pak Chaem,92,06,10
9577,92061100,ปากคม,Pak Khom,92,06,11
9580,92061400,ท่างิ้ว,Tha Ngio,92,06,14
9581,92061500,ลำภูรา,Lamphura,92,06,15
9582,92061600,นาวง,Na Wong,92,06,16
9583,92061700,ห้วยนาง,Huai Nang,92,06,17
9585,92061900,ในเตา,Nai Tao,92,06,19
9586,92062000,ทุ่งต่อ,Thung To,92,06,20
9587,92062100,วังคีรี,Wang Khiri,92,06,21
9592,92070000,วังวิเศษ,Wang Wiset,92,07,00
9593,92070100,เขาวิเศษ,Khao Wiset,92,07,01
9594,92070200,วังมะปราง,Wang Maprang,92,07,02
9595,92070300,อ่าวตง,Ao Tong,92,07,03
9596,92070400,ท่าสะบ้า,Tha Saba,92,07,04
9597,92070500,วังมะปรางเหนือ,Wang Maprang Nuea,92,07,05
9598,92080000,นาโยง,Na Yong,92,08,00
9599,92080100,นาโยงเหนือ,Na Yong Nuea,92,08,01
9600,92080200,ช่อง,Chong,92,08,02
9601,92080300,ละมอ,Lamo,92,08,03
9602,92080400,โคกสะบ้า,Khok Saba,92,08,04
9603,92080500,นาหมื่นศรี,Na Muen Si,92,08,05
9604,92080600,นาข้าวเสีย,Na Khao Sia,92,08,06
9605,92090000,รัษฎา,Ratsada,92,09,00
9606,92090100,ควนเมา,Khuan Mao,92,09,01
9607,92090200,คลองปาง,Khlong Pang,92,09,02
9608,92090300,หนองบัว,Nong Bua,92,09,03
9609,92090400,หนองปรือ,Nong Prue,92,09,04
9610,92090500,เขาไพร,Khao Phrai,92,09,05
9611,92100000,หาดสำราญ,Hat Samran,92,10,00
9612,92100100,หาดสำราญ,Hat Samran,92,10,01
9613,92100200,บ้าหวี,Ba Wi,92,10,02
9614,92100300,ตะเสะ,Tase,92,10,03
9616,93000000,พัทลุง,Phatthalung,93,00,00
9617,93010000,เมืองพัทลุง,Mueang Phatthalung,93,01,00
9618,93010100,คูหาสวรรค์,Khuha Sawan,93,01,01
9620,93010300,เขาเจียก,Khao Chiak,93,01,03
9621,93010400,ท่ามิหรำ,Tha Mi Ram,93,01,04
9622,93010500,โคกชะงาย,Khok Cha-ngai,93,01,05
9623,93010600,นาท่อม,Na Thom,93,01,06
9624,93010700,ปรางหมู่,Prang Mu,93,01,07
9625,93010800,ท่าแค,Tha Khae,93,01,08
9626,93010900,ลำปำ,Lampam,93,01,09
9627,93011000,ตำนาน,Tamnan,93,01,10
9628,93011100,ควนมะพร้าว,Khuan Maphrao,93,01,11
9629,93011200,ร่มเมือง,Rom Mueang,93,01,12
9630,93011300,ชัยบุรี,Chai Buri,93,01,13
9631,93011400,นาโหนด,Na Not,93,01,14
9632,93011500,พญาขัน,Phaya Khan,93,01,15
9636,93020000,กงหรา,Kong Ra,93,02,00
9637,93020100,กงหรา,Kong Ra,93,02,01
9638,93020200,ชะรัด,Charat,93,02,02
9639,93020300,คลองเฉลิม,Khlong Chaloem,93,02,03
9640,93020400,คลองทรายขาว,Khlong Sai Khao,93,02,04
9641,93020500,สมหวัง,Somwang,93,02,05
9642,93030000,เขาชัยสน,Khao Chaison,93,03,00
9643,93030100,เขาชัยสน,Khao Chaison,93,03,01
9644,93030200,ควนขนุน,Khuan Khanun,93,03,02
9647,93030500,จองถนน,Chong Thanon,93,03,05
9648,93030600,หานโพธิ์,Han Pho,93,03,06
9649,93030700,โคกม่วง,Khok Muang,93,03,07
9656,93040000,ตะโหมด,Tamot,93,04,00
9657,93040100,แม่ขรี,Mae Khari,93,04,01
9658,93040200,ตะโหมด,Tamot,93,04,02
9659,93040300,คลองใหญ่,Khlong Yai,93,04,03
9660,93050000,ควนขนุน,Khuan Khanun,93,05,00
9661,93050100,ควนขนุน,Khuan Khanun,93,05,01
9662,93050200,ทะเลน้อย,Thale Noi,93,05,02
9664,93050400,นาขยาด,Na Khayat,93,05,04
9665,93050500,พนมวังก์,Phanom Wang,93,05,05
