geo_id,geo_code,name,abbreviation,type_id
2123,county-58040000,แม่สะเรียง,-,5
2124,county-58050000,แม่ลาน้อย,-,5
2125,county-58060000,สบเมย,-,5
2126,county-58070000,ปางมะผ้า,-,5
2127,county-60010000,เมืองนครสวรรค์,-,5
2128,county-60020000,โกรกพระ,-,5
2129,county-60030000,ชุมแสง,-,5
2130,county-60040000,หนองบัว,-,5
2131,county-60050000,บรรพตพิสัย,-,5
2132,county-60060000,เก้าเลี้ยว,-,5
2133,county-60070000,ตาคลี,-,5
2134,county-60080000,ท่าตะโก,-,5
2135,county-60090000,ไพศาลี,-,5
2136,county-60100000,พยุหะคีรี,-,5
2137,county-60110000,ลาดยาว,-,5
2138,county-60120000,ตากฟ้า,-,5
2139,county-60130000,แม่วงก์,-,5
2140,county-60140000,แม่เปิน,-,5
2141,county-60150000,ชุมตาบง,-,5
2142,county-61010000,เมืองอุทัยธานี,-,5
2143,county-61020000,ทัพทัน,-,5
2144,county-61030000,สว่างอารมณ์,-,5
2145,county-61040000,หนองฉาง,-,5
2146,county-61050000,หนองขาหย่าง,-,5
2147,county-61060000,บ้านไร่,-,5
2148,county-61070000,ลานสัก,-,5
2149,county-61080000,ห้วยคต,-,5
2150,county-62010000,เมืองกำแพงเพชร,-,5
2151,county-62020000,ไทรงาม,-,5
2152,county-62030000,คลองลาน,-,5
2153,county-62040000,ขาณุวรลักษบุรี,-,5
2154,county-62050000,คลองขลุง,-,5
2155,county-62060000,พรานกระต่าย,-,5
2156,county-62070000,ลานกระบือ,-,5
2157,county-62080000,ทรายทองวัฒนา,-,5
2158,county-62090000,ปางศิลาทอง,-,5
2159,county-62100000,บึงสามัคคี,-,5
2160,county-62110000,โกสัมพีนคร,-,5
2161,county-63010000,เมืองตาก,-,5
2162,county-63020000,บ้านตาก,-,5
2163,county-63030000,สามเงา,-,5
2164,county-63040000,แม่ระมาด,-,5
2165,county-63050000,ท่าสองยาง,-,5
2166,county-63060000,แม่สอด,-,5
2167,county-63070000,พบพระ,-,5
2168,county-63080000,อุ้มผาง,-,5
2169,county-63090000,วังเจ้า,-,5
2170,county-64010000,เมืองสุโขทัย,-,5
2171,county-64020000,บ้านด่านลานหอย,-,5
2172,county-64030000,คีรีมาศ,-,5
2173,county-64040000,กงไกรลาศ,-,5
2174,county-64050000,ศรีสัชนาลัย,-,5
2175,county-64060000,ศรีสำโรง,-,5
2176,county-64070000,สวรรคโลก,-,5
2177,county-64080000,ศรีนคร,-,5
2178,county-64090000,ทุ่งเสลี่ยม,-,5
2179,county-65010000,เมืองพิษณุโลก,-,5
2180,county-65020000,นครไทย,-,5
2181,county-65030000,ชาติตระการ,-,5
2182,county-65040000,บางระกำ,-,5
2183,county-65050000,บางกระทุ่ม,-,5
2184,county-65060000,พรหมพิราม,-,5
2185,county-65070000,วัดโบสถ์,-,5
2186,county-65080000,วังทอง,-,5
2187,county-65090000,เนินมะปราง,-,5
2188,county-66010000,เมืองพิจิตร,-,5
2189,county-66020000,วังทรายพูน,-,5
2190,county-66030000,โพธิ์ประทับช้าง,-,5
2191,county-66040000,ตะพานหิน,-,5
2192,county-66050000,บางมูลนาก,-,5
2193,county-66060000,โพทะเล,-,5
2194,county-66070000,สามง่าม,-,5
2195,county-66080000,ทับคล้อ,-,5
2196,county-66090000,สากเหล็ก,-,5
2197,county-66100000,บึงนาราง,-,5
2198,county-66110000,ดงเจริญ,-,5
2199,county-66120000,วชิรบารมี,-,5
2200,county-67010000,เมืองเพชรบูรณ์,-,5
2201,county-67020000,ชนแดน,-,5
2202,county-67030000,หล่มสัก,-,5
2203,county-67040000,หล่มเก่า,-,5
2204,county-67050000,วิเชียรบุรี,-,5
2205,county-67060000,ศรีเทพ,-,5
2206,county-67070000,หนองไผ่,-,5
2207,county-67080000,บึงสามพัน,-,5
2208,county-67090000,น้ำหนาว,-,5
2209,county-67100000,วังโป่ง,-,5
2210,county-67110000,เขาค้อ,-,5
2211,county-70010000,เมืองราชบุรี,-,5
2212,county-70020000,จอมบึง,-,5
2213,county-70030000,สวนผึ้ง,-,5
2214,county-70040000,ดำเนินสะดวก,-,5
2215,county-70050000,บ้านโป่ง,-,5
2216,county-70060000,บางแพ,-,5
2217,county-70070000,โพธาราม,-,5
2218,county-70080000,ปากท่อ,-,5
2219,county-70090000,วัดเพลง,-,5
2220,county-70100000,บ้านคา,-,5
2221,county-71010000,เมืองกาญจนบุรี,-,5
2222,county-71020000,ไทรโยค,-,5
2223,county-71030000,บ่อพลอย,-,5
2224,county-71040000,ศรีสวัสดิ์,-,5
2225,county-71050000,ท่ามะกา,-,5
2226,county-71060000,ท่าม่วง,-,5
2227,county-71070000,ทองผาภูมิ,-,5
2228,county-71080000,สังขละบุรี,-,5
2229,county-71090000,พนมทวน,-,5
2230,county-71100000,เลาขวัญ,-,5
2231,county-71110000,ด่านมะขามเตี้ย,-,5
2232,county-71120000,หนองปรือ,-,5
2233,county-71130000,ห้วยกระเจา,-,5
2234,county-72010000,เมืองสุพรรณบุรี,-,5
2235,county-72020000,เดิมบางนางบวช,-,5
2236,county-72030000,ด่านช้าง,-,5
2237,county-72040000,บางปลาม้า,-,5
2238,county-72050000,ศรีประจันต์,-,5
2239,county-72060000,ดอนเจดีย์,-,5
2240,county-72070000,สองพี่น้อง,-,5
2241,county-72080000,สามชุก,-,5
2242,county-72090000,อู่ทอง,-,5
2243,county-72100000,หนองหญ้าไซ,-,5
2244,county-73010000,เมืองนครปฐม,-,5
2245,county-73020000,กำแพงแสน,-,5
2246,county-73030000,นครชัยศรี,-,5
2247,county-73040000,ดอนตูม,-,5
2248,county-73050000,บางเลน,-,5
2249,county-73060000,สามพราน,-,5
2250,county-73070000,พุทธมณฑล,-,5
2251,county-74010000,เมืองสมุทรสาคร,-,5
2252,county-74020000,กระทุ่มแบน,-,5
2253,county-74030000,บ้านแพ้ว,-,5
2254,county-75010000,เมืองสมุทรสงคราม,-,5
2255,county-75020000,บางคนที,-,5
2256,county-75030000,อัมพวา,-,5
2257,county-76010000,เมืองเพชรบุรี,-,5
2258,county-76020000,เขาย้อย,-,5
2259,county-76030000,หนองหญ้าปล้อง,-,5
2260,county-76040000,ชะอำ,-,5
2261,county-76050000,ท่ายาง,-,5
2262,county-76060000,บ้านลาด,-,5
2263,county-76070000,บ้านแหลม,-,5
2264,county-76080000,แก่งกระจาน,-,5
2265,county-77010000,เมืองประจวบคีรีขันธ์,-,5
2266,county-77020000,กุยบุรี,-,5
2267,county-77030000,ทับสะแก,-,5
2268,county-77040000,บางสะพาน,-,5
2269,county-77050000,บางสะพานน้อย,-,5
2270,county-77060000,ปราณบุรี,-,5
2271,county-77070000,หัวหิน,-,5
2272,county-77080000,สามร้อยยอด,-,5
2273,county-80010000,เมืองนครศรีธรรมราช,-,5
2274,county-80020000,พรหมคีรี,-,5
2275,county-80030000,ลานสกา,-,5
2276,county-80040000,ฉวาง,-,5
2277,county-80050000,พิปูน,-,5
2278,county-80060000,เชียรใหญ่,-,5
2279,county-80070000,ชะอวด,-,5
2280,county-80080000,ท่าศาลา,-,5
2281,county-80090000,ทุ่งสง,-,5
2282,county-80100000,นาบอน,-,5
2283,county-80110000,ทุ่งใหญ่,-,5
2284,county-80120000,ปากพนัง,-,5
2285,county-80130000,ร่อนพิบูลย์,-,5
2286,county-80140000,สิชล,-,5
2287,county-80150000,ขนอม,-,5
2288,county-80160000,หัวไทร,-,5
2289,county-80170000,บางขัน,-,5
2290,county-80180000,ถ้ำพรรณรา,-,5
2291,county-80190000,จุฬาภรณ์,-,5
2292,county-80200000,พระพรหม,-,5
2293,county-80210000,นบพิตำ,-,5
2294,county-80220000,ช้างกลาง,-,5
2295,county-80230000,เฉลิมพระเกียรติ,-,5
2296,county-81010000,เมืองกระบี่,-,5
2297,county-81020000,เขาพนม,-,5
2298,county-81030000,เกาะลันตา,-,5
2299,county-81040000,คลองท่อม,-,5
2300,county-81050000,อ่าวลึก,-,5
2301,county-81060000,ปลายพระยา,-,5
2302,county-81070000,ลำทับ,-,5
2303,county-81080000,เหนือคลอง,-,5
2304,county-82010000,เมืองพังงา,-,5
2305,county-82020000,เกาะยาว,-,5
2306,county-82030000,กะปง,-,5
2307,county-82040000,ตะกั่วทุ่ง,-,5
2308,county-82050000,ตะกั่วป่า,-,5
2309,county-82060000,คุระบุรี,-,5
2310,county-82070000,ทับปุด,-,5
2311,county-82080000,ท้ายเหมือง,-,5
2312,county-83010000,เมืองภูเก็ต,-,5
2313,county-83020000,กะทู้,-,5
2314,county-83030000,ถลาง,-,5
2315,county-84010000,เมืองสุราษฎร์ธานี,-,5
2316,county-84020000,กาญจนดิษฐ์,-,5
2317,county-84030000,ดอนสัก,-,5
2318,county-84040000,เกาะสมุย,-,5
2319,county-84050000,เกาะพะงัน,-,5
2320,county-84060000,ไชยา,-,5
2321,county-84070000,ท่าชนะ,-,5
2322,county-84080000,คีรีรัฐนิคม,-,5
2323,county-84090000,บ้านตาขุน,-,5
2324,county-84100000,พนม,-,5
2325,county-84110000,ท่าฉาง,-,5
2326,county-84120000,บ้านนาสาร,-,5
2327,county-84130000,บ้านนาเดิม,-,5
2328,county-84140000,เคียนซา,-,5
2329,county-84150000,เวียงสระ,-,5
2330,county-84160000,พระแสง,-,5
2331,county-84170000,พุนพิน,-,5
2332,county-84180000,ชัยบุรี,-,5
2333,county-84190000,วิภาวดี,-,5
2334,county-85010000,เมืองระนอง,-,5
2335,county-85020000,ละอุ่น,-,5
2336,county-85030000,กะเปอร์,-,5
2337,county-85040000,กระบุรี,-,5
2338,county-85050000,สุขสำราญ,-,5
2339,county-86010000,เมืองชุมพร,-,5
2340,county-86020000,ท่าแซะ,-,5
2341,county-86030000,ปะทิว,-,5
2342,county-86040000,หลังสวน,-,5
2343,county-86050000,ละแม,-,5
2344,county-86060000,พะโต๊ะ,-,5
2345,county-86070000,สวี,-,5
2346,county-86080000,ทุ่งตะโก,-,5
2347,county-90010000,เมืองสงขลา,-,5
2348,county-90020000,สทิงพระ,-,5
2349,county-90030000,จะนะ,-,5
2350,county-90040000,นาทวี,-,5
2351,county-90050000,เทพา,-,5
2352,county-90060000,สะบ้าย้อย,-,5
2353,county-90070000,ระโนด,-,5
2354,county-90080000,กระแสสินธุ์,-,5
2355,county-90090000,รัตภูมิ,-,5
2356,county-90100000,สะเดา,-,5
2357,county-90110000,หาดใหญ่,-,5
2358,county-90120000,นาหม่อม,-,5
2359,county-90130000,ควนเนียง,-,5
2360,county-90140000,บางกล่ำ,-,5
2361,county-90150000,สิงหนคร,-,5
2362,county-90160000,คลองหอยโข่ง,-,5
2363,county-91010000,เมืองสตูล,-,5
2364,county-91020000,ควนโดน,-,5
2365,county-91030000,ควนกาหลง,-,5
2366,county-91040000,ท่าแพ,-,5
2367,county-91050000,ละงู,-,5
2368,county-91060000,ทุ่งหว้า,-,5
2369,county-91070000,มะนัง,-,5
2370,county-92010000,เมืองตรัง,-,5
2371,county-92020000,กันตัง,-,5
2372,county-92030000,ย่านตาขาว,-,5
2373,county-92040000,ปะเหลียน,-,5
2374,county-92050000,สิเกา,-,5
2375,county-92060000,ห้วยยอด,-,5
2376,county-92070000,วังวิเศษ,-,5
2377,county-92080000,นาโยง,-,5
2378,county-92090000,รัษฎา,-,5
2379,county-92100000,หาดสำราญ,-,5
2380,county-93010000,เมืองพัทลุง,-,5
2381,county-93020000,กงหรา,-,5
2382,county-93030000,เขาชัยสน,-,5
2383,county-93040000,ตะโหมด,-,5
2384,county-93050000,ควนขนุน,-,5
2385,county-93060000,ปากพะยูน,-,5
2386,county-93070000,ศรีบรรพต,-,5
2387,county-93080000,ป่าบอน,-,5
2388,county-93090000,บางแก้ว,-,5
2389,county-93100000,ป่าพะยอม,-,5
2390,county-93110000,ศรีนครินทร์,-,5
2391,county-94010000,เมืองปัตตานี,-,5
2392,county-94020000,โคกโพธิ์,-,5
2393,county-94030000,หนองจิก,-,5
2394,county-94040000,ปะนาเระ,-,5
2395,county-94050000,มายอ,-,5
2396,county-94060000,ทุ่งยางแดง,-,5
2397,county-94070000,สายบุรี,-,5
2398,county-94080000,ไม้แก่น,-,5
2399,county-94090000,ยะหริ่ง,-,5
2400,county-94100000,ยะรัง,-,5
2401,county-94110000,กะพ้อ,-,5
2402,county-94120000,แม่ลาน,-,5
2403,county-95010000,เมืองยะลา,-,5
2404,county-95020000,เบตง,-,5
2405,county-95030000,บันนังสตา,-,5
2406,county-95040000,ธารโต,-,5
2407,county-95050000,ยะหา,-,5
2408,county-95060000,รามัน,-,5
2409,county-95070000,กาบัง,-,5
2410,county-95080000,กรงปินัง,-,5
2411,county-96010000,เมืองนราธิวาส,-,5
2412,county-96020000,ตากใบ,-,5
2413,county-96030000,บาเจาะ,-,5
2414,county-96040000,ยี่งอ,-,5
2415,county-96050000,ระแงะ,-,5
2416,county-96060000,รือเสาะ,-,5
2417,county-96070000,ศรีสาคร,-,5
2418,county-96080000,แว้ง,-,5
2419,county-96090000,สุคิริน,-,5
2420,county-96100000,สุไหงโก-ลก,-,5
2421,county-96110000,สุไหงปาดี,-,5
2422,county-96120000,จะแนะ,-,5
2423,county-96130000,เจาะไอร้อง,-,5
